response_id,version,trial_position,loop_num,stem_id,stakes,att_level,correctness,trust,reliance,consequence,age,gender,education,ai_frequency,ai_expertise,baseline_trust,consent
R_2waBUPVSYyvpTP9,4,11,36,5,high,none,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),65+,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_2waBUPVSYyvpTP9,4,12,37,6,high,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),65+,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,1,14,7,low,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,2,15,8,low,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,2,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,3,16,9,low,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,4,17,10,low,strong,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,5,18,11,low,none,correct,3 Slightly Distrust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,6,19,12,low,none,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,2,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,7,20,1,high,weak,correct,3 Slightly Distrust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,8,21,2,high,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,9,22,3,high,strong,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,5 (Extremely serious),65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,10,23,4,high,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,11,24,5,high,none,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,4,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1pyt8K08mkYQAYF,3,12,25,6,high,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Never,Novice,Neither Trust nor Distrust,Agree
R_1DGx0RPZ0Kffs4s,4,1,26,7,low,weak,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,2,55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,2,27,8,low,strong,correct,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,3,28,9,low,strong,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,4,29,10,low,none,correct,1 Strongly Distrust,Verify before taking action or using the information.,4,55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,5,30,11,low,none,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,6,31,12,low,weak,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,2,55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,7,32,1,high,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,8,33,2,high,strong,correct,7 Strongly Trust,Verify before taking action or using the information.,4,55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,9,34,3,high,strong,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,3,55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,10,35,4,high,none,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,3,55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,11,36,5,high,none,incorrect,3 Slightly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_1DGx0RPZ0Kffs4s,4,12,37,6,high,weak,correct,6 Trust,Verify before taking action or using the information.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Never,Novice,Trust,Agree
R_25QLIdl8pvZRn3C,1,1,1,7,low,none,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,2,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,2,2,8,low,none,incorrect,4 (Neither trust nor distrust),Verify before taking action or using the information.,3,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,3,3,9,low,weak,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,5 (Extremely serious),65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,4,4,10,low,weak,incorrect,6 Trust,Verify before taking action or using the information.,4,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,5,5,11,low,strong,correct,6 Trust,Use the information or take the recommended action (do not double-check).,4,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,6,6,12,low,strong,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,3,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,7,7,1,high,none,correct,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,4,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,8,8,2,high,none,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,9,9,3,high,weak,correct,4 (Neither trust nor distrust),Use the information or take the recommended action (do not double-check).,5 (Extremely serious),65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,10,10,4,high,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,3,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,11,11,5,high,strong,correct,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_25QLIdl8pvZRn3C,1,12,12,6,high,strong,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,4,65+,Female,High school graduate (high school diploma or equivalent including GED),Monthly,Novice,Neither Trust nor Distrust,Agree
R_pfo6SGCujLgbcfT,5,1,38,7,low,strong,correct,6 Trust,Verify before taking action or using the information.,1 (Not serious at all),35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,2,39,8,low,strong,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,4,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,3,40,9,low,none,correct,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,4,41,10,low,none,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,5,42,11,low,weak,correct,6 Trust,Use the information or take the recommended action (do not double-check).,2,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,6,43,12,low,weak,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,7,44,1,high,strong,correct,6 Trust,Verify before taking action or using the information.,4,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,8,45,2,high,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,9,46,3,high,none,correct,5 Slightly Trust,Verify before taking action or using the information.,4,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,10,47,4,high,none,incorrect,2 Distrust,Verify before taking action or using the information.,4,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,11,48,5,high,weak,correct,6 Trust,Verify before taking action or using the information.,3,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_pfo6SGCujLgbcfT,5,12,49,6,high,weak,incorrect,6 Trust,Verify before taking action or using the information.,4,35–44,Female,Some college but no degree,Weekly,Experienced User,Trust,Agree
R_zccKeoxrFawfzsR,2,1,2,7,low,none,incorrect,2 Distrust,Reject — do not use the information or take the recommended action.,2,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,2,3,8,low,weak,correct,2 Distrust,Reject — do not use the information or take the recommended action.,3,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,3,4,9,low,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,2,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,4,5,10,low,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,2,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,5,6,11,low,strong,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,6,7,12,low,none,correct,3 Slightly Distrust,Verify before taking action or using the information.,1 (Not serious at all),35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,7,8,1,high,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,3,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,8,9,2,high,weak,correct,3 Slightly Distrust,Verify before taking action or using the information.,4,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,9,10,3,high,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,4,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,10,11,4,high,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,2,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,11,12,5,high,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,4,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_zccKeoxrFawfzsR,2,12,13,6,high,none,correct,2 Distrust,Verify before taking action or using the information.,4,35–44,Female,Graduate or professional degree,Daily,Advanced Practitioner,Neither Trust nor Distrust,Agree
R_2ffDBp49p4n3j4y,5,1,38,7,low,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,2,39,8,low,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,3,40,9,low,none,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,2,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,4,41,10,low,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,5,42,11,low,weak,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,2,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,6,43,12,low,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,2,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,7,44,1,high,strong,correct,3 Slightly Distrust,Verify before taking action or using the information.,4,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,8,45,2,high,strong,incorrect,3 Slightly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,9,46,3,high,none,correct,3 Slightly Distrust,Verify before taking action or using the information.,5 (Extremely serious),18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,10,47,4,high,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,5 (Extremely serious),18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,11,48,5,high,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,4,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_2ffDBp49p4n3j4y,5,12,49,6,high,weak,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,18–24,Male,High school graduate (high school diploma or equivalent including GED),Weekly,Basic User,Trust,Agree
R_1kFhYVRwkxJKhnG,2,1,2,7,low,none,incorrect,2 Distrust,Verify before taking action or using the information.,2,25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,2,3,8,low,weak,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,3,25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,3,4,9,low,weak,incorrect,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,3,25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,4,5,10,low,strong,correct,3 Slightly Distrust,Verify before taking action or using the information.,4,25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,5,6,11,low,strong,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,6,7,12,low,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,1 (Not serious at all),25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,7,8,1,high,none,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,3,25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,8,9,2,high,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,9,10,3,high,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,10,11,4,high,strong,correct,3 Slightly Distrust,Verify before taking action or using the information.,5 (Extremely serious),25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,11,12,5,high,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_1kFhYVRwkxJKhnG,2,12,13,6,high,none,correct,1 Strongly Distrust,Verify before taking action or using the information.,5 (Extremely serious),25–34,Female,Bachelor's degree in college (4-year),Monthly,Experienced User,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,1,14,7,low,weak,correct,2 Distrust,Reject — do not use the information or take the recommended action.,2,35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,2,15,8,low,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,3,16,9,low,strong,correct,2 Distrust,Verify before taking action or using the information.,1 (Not serious at all),35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,4,17,10,low,strong,incorrect,2 Distrust,Verify before taking action or using the information.,3,35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,5,18,11,low,none,correct,4 Neither trust nor distrust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,6,19,12,low,none,incorrect,4 Neither trust nor distrust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,7,20,1,high,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,8,21,2,high,weak,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,9,22,3,high,strong,correct,6 Trust,Verify before taking action or using the information.,4,35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,10,23,4,high,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,11,24,5,high,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_3O6TVxNfc9r8WZ4,3,12,25,6,high,none,incorrect,2 Distrust,Verify before taking action or using the information.,4,35–44,Female,Graduate or professional degree,Weekly,Advanced Practitioner,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,1,38,7,low,strong,correct,2 Distrust,Verify before taking action or using the information.,3,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,2,39,8,low,strong,incorrect,2 Distrust,Verify before taking action or using the information.,3,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,3,40,9,low,none,correct,2 Distrust,Verify before taking action or using the information.,3,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,4,41,10,low,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,5,42,11,low,weak,correct,2 Distrust,Verify before taking action or using the information.,2,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,6,43,12,low,weak,incorrect,2 Distrust,Verify before taking action or using the information.,2,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,7,44,1,high,strong,correct,2 Distrust,Verify before taking action or using the information.,4,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,8,45,2,high,strong,incorrect,2 Distrust,Verify before taking action or using the information.,5 (Extremely serious),18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,9,46,3,high,none,correct,2 Distrust,Verify before taking action or using the information.,3,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,10,47,4,high,none,incorrect,2 Distrust,Verify before taking action or using the information.,4,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,11,48,5,high,weak,correct,2 Distrust,Verify before taking action or using the information.,4,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_2sRWaFZ0kUPrBZ1,5,12,49,6,high,weak,incorrect,2 Distrust,Verify before taking action or using the information.,4,18–24,Female,Some college but no degree,Monthly,Experienced User,Distrust,Agree
R_1mgGmfdyR48oX0m,2,1,2,7,low,none,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,3,65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,2,3,8,low,weak,correct,2 Distrust,Verify before taking action or using the information.,3,65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,3,4,9,low,weak,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,2,65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,4,5,10,low,strong,correct,2 Distrust,Verify before taking action or using the information.,5 (Extremely serious),65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,5,6,11,low,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,6,7,12,low,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,7,8,1,high,none,incorrect,4 Neither trust nor distrust,Reject — do not use the information or take the recommended action.,3,65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,8,9,2,high,weak,correct,2 Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,9,10,3,high,weak,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,10,11,4,high,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,11,12,5,high,strong,incorrect,1 Strongly Distrust,Verify before taking action or using the information.,5 (Extremely serious),65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1mgGmfdyR48oX0m,2,12,13,6,high,none,correct,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),65+,Female,Some college but no degree,Never,Novice,Strongly Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,1,38,7,low,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,2,39,8,low,strong,incorrect,4 Neither trust nor distrust,Use the information or take the recommended action (do not double-check).,3,45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,3,40,9,low,none,correct,6 Trust,Use the information or take the recommended action (do not double-check).,3,45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,4,41,10,low,none,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,4,45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,5,42,11,low,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,6,43,12,low,weak,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,4,45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,7,44,1,high,strong,correct,6 Trust,Use the information or take the recommended action (do not double-check).,5 (Extremely serious),45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,8,45,2,high,strong,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,5 (Extremely serious),45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,9,46,3,high,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,10,47,4,high,none,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
R_1OC8tTcUgfUO9Kp,5,11,48,5,high,weak,correct,6 Trust,Verify before taking action or using the information.,4,45–54,Female,Associate degree in college (2-year),Monthly,Novice,Neither Trust nor Distrust,Agree
